	A.R1506023208	B.R1506023209	B.R1506023210	B.R1506023211	B.R1506023212	B.R1506023213	B.R1506023214
ENST00000568004.1,0.549,0.048,0.000,0.125,0.000,0.183,0.138,PHLPP2
ENST00000570016.1,1.518,0.465,0.060,0.347,0.000,0.516,0.966,CDIPT
ENST00000396023.2,2.039,0.194,0.408,0.463,0.828,0.150,0.202,CRYM
ENST00000523739.1,1.471,0.368,0.000,0.000,0.000,0.183,0.000,FZD6
ENST00000490115.1,0.838,0.194,0.000,0.029,0.162,0.000,0.266,PFKFB4
ENST00000503081.1,6.322,4.218,1.454,2.093,0.000,0.000,0.000,GNB2L1
ENST00000538786.1,0.140,4.257,1.235,1.437,1.818,0.613,1.614,ATL3
ENST00000391791.4,0.466,1.241,2.988,0.839,1.283,5.513,10.079,PPP2R1A
ENST00000344181.3,0.372,0.184,0.070,0.000,0.000,0.150,0.000,KIAA0430
ENST00000526601.1,0.763,0.184,0.289,0.010,0.313,0.000,0.000,ZNF195
ENST00000457016.1,1.536,0.611,0.000,0.868,0.000,0.849,0.000,APC
ENST00000395386.2,2.365,1.784,0.468,0.829,0.000,0.215,0.000,PHF20L1
ENST00000539599.1,1.536,0.572,0.926,0.000,0.192,0.118,0.000,UBE3B
ENST00000233156.3,2.318,0.087,1.155,0.000,1.273,0.000,0.244,TFPI
ENST00000405925.1,1.685,0.902,0.697,0.000,0.000,0.000,0.000,LIG4
ENST00000457606.1,0.009,1.649,1.215,1.620,4.040,0.978,0.786,SRI
ENST00000454808.2,0.270,10.066,5.140,9.635,4.878,3.224,2.910,PGAM5
ENST00000531653.1,23.454,16.359,0.996,5.787,1.606,6.728,2.135,PSMC3
ENST00000299824.1,0.596,0.184,0.169,0.000,0.000,0.000,0.000,PPP1R16B
ENST00000262879.6,5.177,3.113,0.000,0.000,0.000,0.000,0.000,RALGAPB
ENST00000414351.1,1.555,0.330,0.000,0.000,0.626,0.000,0.000,ZNF205
ENST00000412274.2,14.785,6.274,6.215,2.729,0.000,1.612,0.276,DDR1
ENST00000356143.1,0.019,0.058,0.448,1.254,3.646,0.000,0.000,RNF14
ENST00000428043.1,1.359,0.398,0.727,0.000,0.828,0.000,0.000,ACE
ENST00000361059.2,0.447,2.133,2.152,6.568,3.050,13.907,5.194,MATR3
ENST00000346736.2,0.354,0.068,0.000,0.280,0.000,0.000,0.000,C19orf57
ENST00000409298.1,0.819,0.194,0.179,0.000,0.000,0.000,0.000,GTDC1
ENST00000334348.3,31.591,12.005,3.685,6.018,3.232,2.418,0.000,UPK3B
ENST00000523853.1,5.167,0.640,0.000,0.000,0.000,3.299,0.372,MCM4
ENST00000489376.1,0.475,0.155,0.000,0.000,0.000,0.236,0.000,ZNF776
ENST00000323938.6,1.946,1.018,0.478,0.569,0.333,0.000,0.000,LGALS8
ENST00000402458.1,1.425,12.432,12.560,17.235,6.232,18.625,12.543,NHP2L1
ENST00000370371.4,0.540,3.287,1.912,6.800,4.474,3.407,3.792,DIDO1
ENST00000415412.1,1.713,1.290,0.000,0.000,0.000,0.000,0.000,RP5-837J1.2
ENST00000497947.2,0.782,6.507,8.576,8.179,8.181,7.147,4.185,LMO7
ENST00000429602.2,2.477,1.581,0.199,0.675,0.444,0.451,0.478,SIMC1
ENST00000560748.1,0.717,0.456,0.010,0.174,0.000,0.075,0.000,ANKRD9
ENST00000424352.2,1.425,0.708,0.398,0.299,0.444,0.000,0.329,MEIS2
ENST00000461838.1,2.253,1.086,0.608,0.000,0.010,0.000,0.000,MTIF3
ENST00000491128.1,0.363,0.262,0.000,1.235,3.252,7.706,10.642,SMPD4
ENST00000378557.1,0.140,1.135,1.165,1.273,0.040,2.300,1.391,FAM214B
ENST00000445587.1,1.387,0.495,0.000,0.000,0.141,0.000,0.297,TIA1
ENST00000508835.1,2.058,0.582,0.000,0.000,0.000,0.000,0.000,SLC41A3
ENST00000451445.2,0.158,1.261,0.309,0.540,2.252,2.805,3.144,HACL1
ENST00000393066.3,1.918,0.524,1.026,0.289,0.000,0.000,0.117,TRIM37
ENST00000297848.3,0.633,0.107,0.179,0.000,0.121,0.161,0.000,COL14A1
ENST00000380058.3,0.447,0.097,0.000,0.000,0.202,0.000,0.000,GTPBP10
ENST00000593196.1,5.707,0.116,0.827,1.775,2.222,2.816,1.009,MAP4K1
ENST00000540285.1,1.117,1.086,0.359,0.251,0.000,0.000,0.000,ABCB9
ENST00000536657.1,1.769,0.572,0.508,0.000,0.000,0.000,0.000,WASF2
ENST00000484722.1,2.281,0.233,0.020,0.000,0.162,1.107,0.998,C15orf27
ENST00000442253.2,4.963,1.755,0.000,0.000,0.000,1.322,0.000,PAQR8
ENST00000266269.5,1.425,0.727,0.129,0.000,0.000,0.494,0.892,PATZ1
ENST00000410069.1,1.127,0.039,0.249,0.000,0.000,0.000,0.000,CCDC126
ENST00000473576.2,0.819,2.298,4.154,13.233,6.515,7.405,7.679,EBPL
ENST00000520753.1,1.816,0.640,0.070,0.000,0.000,1.032,0.520,CARD8
ENST00000273067.4,0.074,3.986,3.357,4.224,2.646,1.548,4.747,MARCH4
ENST00000571947.1,22.765,13.285,5.000,0.000,0.000,2.837,0.000,TRAPPC1
ENST00000419378.1,2.002,15.089,18.487,7.127,9.515,15.046,11.736,HMGN1
ENST00000526341.1,5.307,2.027,1.853,0.000,0.000,1.741,0.414,GPAA1
ENST00000464295.1,1.201,0.058,0.000,0.000,0.495,0.333,0.000,GPR156
ENST00000563009.1,2.151,0.126,0.747,0.000,0.626,0.892,0.467,EDC3
ENST00000490063.1,7.560,2.531,0.000,0.907,0.000,0.000,0.000,PCBP4
ENST00000525261.1,1.164,0.175,0.309,0.000,0.000,0.000,0.000,EEF1D
ENST00000370050.5,2.030,11.113,17.581,12.075,17.928,12.101,12.309,TMEM30A
ENST00000564818.1,0.009,0.272,0.757,0.723,0.667,0.419,0.945,SULT1A1
ENST00000406516.1,1.303,0.136,0.249,0.000,0.404,0.365,0.287,LIMK2
ENST00000470907.2,0.047,3.501,2.550,1.254,2.747,2.440,2.422,LOXL3
ENST00000535622.1,0.493,0.058,0.110,0.000,0.000,0.000,0.000,DEPDC5
ENST00000477649.1,0.754,16.059,11.385,6.163,14.827,10.210,12.426,VMA21
ENST00000587646.1,0.577,0.194,0.179,0.000,0.000,0.000,0.000,STAT5A
ENST00000275248.4,2.216,0.155,0.000,1.900,0.000,0.000,0.000,ARID1B
ENST00000537107.1,1.210,0.524,0.398,0.405,0.000,0.000,0.127,ANKRD65
ENST00000453171.1,0.978,7.060,6.714,3.491,9.818,15.154,8.507,KRTCAP3
ENST00000566695.1,8.594,3.220,1.036,0.000,0.000,1.591,1.869,CNN2
ENST00000325630.2,0.242,15.167,7.998,1.177,3.192,1.580,4.524,SPINK6
ENST00000528573.1,1.797,1.270,0.000,0.000,0.000,0.000,0.000,SART1
ENST00000378482.2,6.592,1.687,1.902,0.916,2.020,2.837,1.168,TSPAN7
ENST00000313375.3,2.598,1.183,1.086,0.936,0.687,0.000,0.000,MLXIPL
ENST00000231461.5,0.587,0.116,0.100,0.125,0.152,0.215,0.064,ST8SIA4
ENST00000284414.4,0.428,0.155,0.000,0.000,0.020,0.086,0.117,LRRC37A6P
ENST00000526162.1,0.512,0.349,0.000,0.000,0.000,0.043,0.053,ARHGAP32
ENST00000539801.1,0.801,0.368,0.299,0.000,0.000,0.000,0.000,JAK2
ENST00000428833.1,0.028,2.725,1.992,2.045,2.656,2.257,4.270,SNHG5
ENST00000488723.1,0.708,0.320,0.000,0.000,0.000,0.000,0.000,CDK5RAP1
ENST00000609207.1,2.244,0.378,0.508,0.897,0.626,0.527,0.627,RP11-54O7.3
ENST00000454618.1,0.251,7.302,3.267,1.196,2.757,6.760,6.670,STYXL1
ENST00000461255.1,0.298,2.541,6.275,8.140,7.393,15.874,19.521,NUP205
ENST00000439632.1,1.452,0.436,0.458,0.000,0.000,0.365,0.712,NARG2
ENST00000379923.1,0.028,0.029,0.030,15.750,10.969,12.553,0.032,ACO1
ENST00000429001.3,0.317,5.149,5.598,1.514,2.586,0.989,2.220,LARP4
ENST00000264266.8,1.276,1.047,0.000,0.000,0.354,0.000,0.000,MFSD1
ENST00000305425.4,0.531,0.126,0.080,0.000,0.111,0.129,0.212,DACH1
ENST00000399796.2,3.138,0.824,0.000,1.562,1.040,1.472,0.000,ATP6V1E1
ENST00000326080.5,1.117,0.068,0.080,0.212,0.485,0.333,0.255,FAXDC2
ENST00000241261.2,2.076,0.136,0.000,0.810,0.485,0.494,0.000,TNFSF10
ENST00000379716.1,0.196,1.522,1.484,1.263,1.626,2.386,3.993,SH3KBP1
ENST00000541604.2,1.303,0.543,0.129,0.000,0.152,0.247,0.297,RIMS4
ENST00000538539.1,1.685,1.212,0.369,0.000,0.000,0.000,0.000,NCOA1
ENST00000334715.3,0.205,2.308,2.550,0.550,1.111,0.731,1.519,ZSCAN25
ENST00000489306.1,0.214,3.336,9.014,8.121,10.939,19.925,19.723,CEBPZ
ENST00000449950.2,1.676,0.378,0.070,0.000,0.485,0.441,0.181,PIGV
ENST00000439980.2,4.544,1.716,2.301,0.000,0.000,2.042,0.000,PIN4
ENST00000342922.4,0.624,0.213,0.000,0.000,0.000,0.000,0.000,MADD
ENST00000474875.1,2.579,2.027,0.080,0.000,0.000,0.000,0.000,TOR1AIP1
ENST00000581388.1,2.598,21.838,46.019,27.748,29.786,28.233,46.370,PSMB3
ENST00000427990.1,4.059,1.270,0.129,1.321,0.000,0.000,0.000,APOL1
ENST00000506682.1,0.689,1.426,6.166,3.723,5.000,10.307,9.983,MINA
ENST00000311565.4,0.596,0.136,0.000,0.241,0.293,0.000,0.244,PPARD
ENST00000559642.1,6.266,1.329,0.219,3.626,0.000,3.170,0.000,BMP4
ENST00000493460.1,11.517,1.610,4.064,0.000,0.000,0.000,0.000,LZTR1
ENST00000592707.1,0.093,0.785,0.857,1.244,2.505,2.827,3.770,SAFB
ENST00000314319.3,0.903,0.398,0.309,0.000,0.283,0.000,0.276,ARHGAP28
ENST00000511224.1,2.346,0.281,0.080,0.000,0.667,0.774,0.000,SEPP1
ENST00000523513.1,1.331,0.175,0.139,0.000,0.636,0.623,0.000,DNM3
ENST00000547095.1,1.816,1.125,0.000,0.000,0.394,0.430,0.234,MON2
ENST00000296873.7,15.623,5.421,6.833,3.906,2.606,5.750,0.000,SEPT8
ENST00000395711.4,0.568,5.789,4.363,3.993,4.555,4.224,4.461,SDAD1
ENST00000339153.3,0.540,0.194,0.000,0.000,0.000,0.000,0.000,C19orf54
ENST00000524767.1,1.406,1.086,0.000,0.347,0.253,0.269,0.000,C11orf30
ENST00000537607.1,0.978,0.475,0.498,0.328,0.000,0.000,0.000,CIT
ENST00000540798.1,0.009,0.446,1.215,0.231,0.384,0.161,0.011,RTN3
ENST00000552491.1,2.104,12.393,22.860,17.640,36.180,41.925,45.977,LIMA1
ENST00000441545.2,5.512,0.892,0.647,1.649,1.727,1.376,2.645,IL11RA
ENST00000236877.6,0.307,0.058,0.080,0.058,0.081,0.043,0.138,SLC8A2
ENST00000519033.1,0.168,5.324,2.032,6.095,2.959,5.911,1.030,HNRNPH1
ENST00000589407.1,0.754,0.145,0.139,0.000,0.273,0.000,0.000,FAM171A2
ENST00000443381.2,0.773,0.427,0.000,0.000,0.000,0.140,0.000,ZNF276
ENST00000452994.1,2.235,0.698,0.080,0.000,0.737,0.774,0.000,BAG6
ENST00000567110.1,0.363,13.140,5.299,11.207,9.575,7.749,7.626,NUDT21
ENST00000409015.1,0.838,0.301,0.667,0.000,0.000,0.000,0.000,TGOLN2
ENST00000507131.1,0.577,0.417,0.000,0.000,0.000,0.000,0.000,NFXL1
ENST00000519649.1,1.536,0.592,0.139,0.608,0.394,0.279,0.000,SEMA4G
ENST00000577542.1,0.791,0.175,0.139,0.530,0.000,0.000,0.000,MIF4GD
ENST00000377773.5,0.819,6.633,4.512,3.829,6.737,5.245,10.578,TOMM5
ENST00000470388.1,0.950,0.465,0.000,0.231,0.000,0.000,0.127,KIAA0319L
ENST00000431235.2,0.019,1.532,3.875,0.000,1.515,2.096,3.303,SEPT9
ENST00000347132.5,0.577,0.048,0.020,0.096,0.222,0.000,0.212,KCNQ4
ENST00000416240.2,1.918,0.359,0.697,0.000,0.808,0.000,0.372,SLC25A13
ENST00000521545.2,3.640,0.698,0.000,0.000,0.000,0.000,0.000,LAPTM4B
ENST00000479586.1,1.890,1.290,0.000,0.000,0.000,0.408,0.828,HMGN1
ENST00000369911.2,4.516,4.897,0.040,0.000,0.000,0.000,0.000,DNAJC5
ENST00000418984.3,0.503,0.592,0.000,0.000,0.000,0.000,0.000,EEA1
ENST00000585906.1,0.661,0.097,0.149,0.270,0.000,0.097,0.000,EPG5
ENST00000538249.1,1.695,1.018,0.159,0.338,0.000,0.000,0.000,ARRDC4
ENST00000479721.1,3.780,0.795,0.817,1.861,0.616,0.000,0.000,NPL
ENST00000541196.1,3.762,0.941,1.255,1.726,1.566,0.193,0.287,HCP5
ENST00000558357.1,0.400,0.165,0.000,0.000,0.202,0.000,0.000,INO80
ENST00000346874.4,0.037,0.737,0.787,1.013,0.606,0.484,0.584,PARD3
ENST00000547394.2,1.006,0.427,0.000,0.000,0.000,0.000,0.000,CUX1
ENST00000361802.2,1.443,0.562,0.369,0.270,0.667,0.376,0.000,ABCG1
ENST00000531822.1,1.173,0.766,0.000,0.000,0.000,0.000,0.308,AKIRIN1
ENST00000469598.1,0.931,0.165,0.359,0.183,0.232,0.226,0.255,TLL2
ENST00000536838.1,0.866,0.456,0.209,0.251,0.000,0.236,0.000,TRPV4
ENST00000313248.7,1.499,0.242,0.418,1.186,0.000,0.000,0.000,SLC29A1
ENST00000397256.1,0.512,0.087,0.000,0.000,0.182,0.064,0.000,ARPC4-TTLL3
ENST00000541124.1,0.140,36.064,22.780,25.742,15.605,25.009,22.760,PSME3
ENST00000255006.6,1.052,0.310,0.080,0.000,0.242,0.247,0.605,RIN2
ENST00000557952.1,7.774,0.058,3.407,2.942,3.899,0.000,0.000,DCAF11
ENST00000336553.6,5.037,1.154,1.554,1.263,1.343,0.000,0.000,FGFR2
ENST00000503556.1,0.568,0.058,0.000,0.000,0.141,0.129,0.000,FAM13A
ENST00000441946.2,21.145,0.776,6.783,0.039,6.252,0.107,0.733,PSME3
ENST00000474052.1,0.456,0.233,0.090,0.000,0.000,0.000,0.117,PHYKPL
ENST00000572748.1,1.192,0.485,0.000,0.000,0.182,0.172,0.181,ZNF263
ENST00000342467.6,1.862,0.524,0.000,2.614,0.000,0.000,0.000,NUP54
ENST00000370055.1,12.718,7.060,2.719,3.202,0.000,0.301,0.127,L1CAM
ENST00000358383.5,1.061,0.320,0.319,0.000,0.424,0.000,0.011,PARPBP
ENST00000561462.1,0.400,3.103,4.193,3.308,4.788,2.923,7.116,IPO4
ENST00000409403.2,0.810,0.650,0.000,0.000,0.000,0.000,0.000,CLK1
ENST00000541667.1,8.780,3.724,1.853,1.157,1.788,0.000,0.000,CLSTN3
ENST00000551577.1,1.285,1.154,0.139,0.328,0.000,0.226,0.000,TMEM117
ENST00000554516.1,2.272,1.222,0.478,0.000,0.000,0.000,0.000,HAUS4
ENST00000374392.2,1.266,0.213,0.269,0.135,0.475,0.279,0.297,NCMAP
ENST00000438204.2,1.741,0.553,0.000,0.000,0.000,0.000,0.000,RPE
ENST00000240100.2,1.378,10.337,7.052,6.973,7.666,6.524,10.971,DUSP4
ENST00000563565.1,0.652,31.953,36.755,27.999,37.028,45.998,44.575,RP11-24N18.1
ENST00000448424.2,0.577,0.078,0.179,0.183,0.071,0.193,0.000,ATP7B
ENST00000592352.1,3.380,1.086,0.408,0.579,0.707,0.226,0.839,HSBP1L1
ENST00000576924.1,1.546,0.592,0.408,0.405,0.071,0.333,0.000,SRRM2
ENST00000355460.2,1.574,1.435,0.608,0.000,0.030,0.075,0.000,MBNL1
ENST00000566227.1,1.117,0.378,0.628,0.000,0.000,0.000,0.000,CIRH1A
ENST00000503810.2,1.881,0.388,0.000,0.000,0.000,0.107,0.000,ITGA2
ENST00000478828.1,0.512,4.538,6.275,1.427,5.434,4.052,11.715,YARS
ENST00000323289.5,0.438,0.116,0.040,0.077,0.162,0.215,0.074,BAI1
ENST00000344956.4,0.540,4.684,4.582,4.167,3.808,2.912,6.564,PVR
ENST00000485118.1,1.061,3.840,5.279,1.861,15.534,19.248,19.627,MUC1
ENST00000453867.1,0.214,3.772,3.636,0.000,3.212,4.546,4.631,PAK6
ENST00000487452.1,4.004,2.638,0.707,1.254,0.384,0.000,0.000,PPP1R35
ENST00000532672.1,4.106,1.639,16.784,12.866,24.251,34.638,47.602,BIRC2
ENST00000428005.1,0.931,0.019,0.727,0.000,0.354,0.000,0.000,SLC4A7
ENST00000381506.3,0.894,0.262,0.000,0.309,0.000,0.365,0.308,ERMP1
ENST00000488300.1,0.549,0.145,0.000,0.000,0.000,0.000,0.340,RNF182
ENST00000494088.1,1.136,0.834,0.000,0.000,0.000,0.140,0.000,SLMAP
ENST00000538159.1,2.328,0.970,0.000,0.000,0.000,0.000,0.000,USO1
ENST00000520857.1,0.028,0.068,0.259,0.627,2.505,2.160,0.797,TRAPPC9
ENST00000378402.5,0.279,0.019,0.070,0.106,0.101,0.054,0.064,PKHD1L1
ENST00000407230.1,2.197,0.330,0.827,0.328,0.414,0.430,0.340,NCOA1
ENST00000394949.4,5.056,0.048,0.060,1.321,0.859,0.623,0.000,SIN3A
ENST00000419349.1,8.836,1.784,2.918,1.032,1.141,2.128,3.494,GPX1
ENST00000553802.1,4.730,1.445,0.000,1.871,0.000,0.000,0.000,LGMN
ENST00000419169.1,3.203,2.347,0.986,0.559,0.000,0.376,0.000,SMG7
ENST00000445856.1,8.193,2.483,2.719,0.000,4.030,0.000,0.000,EPHX1
ENST00000313777.4,0.065,3.287,2.530,0.000,0.495,0.000,5.395,FUZ
ENST00000580075.1,2.179,0.465,0.000,0.916,0.000,0.000,0.000,CASKIN2
ENST00000436383.1,0.205,5.479,4.014,2.180,2.343,1.838,3.802,LINC00707
ENST00000496374.1,0.493,0.175,0.139,0.077,0.111,0.086,0.085,SYNGAP1
ENST00000441733.1,0.689,0.155,0.120,0.000,0.000,0.183,0.000,RBCK1
ENST00000393568.4,1.788,0.562,0.598,0.000,0.000,0.000,0.000,GALC
ENST00000555952.1,0.130,4.257,4.990,8.121,5.636,4.385,6.808,FRMD6
ENST00000433544.1,1.117,8.078,6.933,7.542,8.232,5.664,11.407,RP11-488P3.1
ENST00000360113.2,1.648,0.805,0.000,0.000,0.000,0.000,0.000,GAS2L1
ENST00000557433.1,1.974,15.351,14.732,11.188,17.251,5.696,28.591,SHMT2
ENST00000441102.2,2.188,1.358,0.000,0.000,0.000,0.000,0.000,ZHX3
ENST00000367976.3,81.152,10.696,31.675,15.933,28.847,13.144,25.532,CTGF
ENST00000539406.1,0.717,0.524,0.000,0.000,0.000,0.301,0.000,CHN2
ENST00000372388.2,1.844,0.950,0.000,0.897,0.253,0.000,0.000,DLG5
ENST00000437955.1,4.590,0.747,2.311,1.360,0.717,0.978,0.223,SULF2
ENST00000490373.1,1.806,0.320,0.000,0.656,0.000,0.000,0.000,RUSC1
ENST00000564363.1,7.523,1.028,3.197,0.810,2.535,1.806,2.220,RP11-1100L3.8
ENST00000452135.2,0.642,0.252,0.000,0.000,0.000,0.623,0.000,MAPK9
ENST00000551728.1,0.717,0.175,0.000,0.000,0.000,0.000,0.000,CPM
ENST00000559417.1,7.318,3.006,1.006,1.669,0.616,1.021,0.637,PCSK6
ENST00000366581.2,1.722,18.328,15.758,13.136,11.767,10.618,10.854,HEATR1
ENST00000404963.3,0.847,0.553,0.239,0.000,0.030,0.172,0.234,RALB
ENST00000593425.1,1.331,0.950,0.000,0.000,0.000,0.000,0.000,LIG1
ENST00000464611.1,5.046,4.490,63.081,21.546,268.619,356.537,411.743,ACTB
ENST00000344119.2,0.950,0.058,0.000,0.000,0.091,0.516,0.223,ENTPD8
ENST00000367799.2,1.974,0.320,0.528,0.328,0.606,1.193,0.000,AHI1
ENST00000546047.2,2.300,0.873,0.139,0.174,0.000,1.171,1.264,SLC26A11
ENST00000375143.2,3.315,0.989,0.996,1.591,0.313,1.322,0.000,PPT2
ENST00000404867.3,2.095,0.533,0.478,0.772,0.475,0.269,0.074,SLIT3
ENST00000541468.1,0.950,1.736,6.474,2.209,7.404,8.834,9.994,NCAPG2
ENST00000296402.5,0.838,0.592,0.349,0.000,0.000,0.021,0.308,CAMK2D
ENST00000589417.1,0.047,4.286,0.000,0.000,2.828,4.148,5.905,H3F3B
ENST00000513834.1,2.830,2.453,0.229,0.154,0.505,0.000,0.000,WWC2
ENST00000465110.1,0.596,0.087,0.169,0.000,0.000,0.107,0.117,WEE2-AS1
ENST00000429355.2,0.978,0.892,0.000,0.395,0.212,0.000,0.000,R3HDM2
ENST00000554901.1,0.102,3.540,2.480,2.893,4.373,3.375,3.760,SPTLC2
ENST00000302541.6,0.354,0.039,0.040,0.077,0.061,0.150,0.000,MYRIP
ENST00000495568.3,4.153,0.533,1.215,0.000,1.121,2.300,0.743,PIEZO1
ENST00000509639.1,3.035,0.436,0.000,1.109,0.000,0.000,0.000,DDR1
ENST00000436370.3,0.736,0.291,0.000,0.000,0.000,0.000,0.000,PEPD
ENST00000547613.1,0.158,2.783,3.705,4.707,3.293,3.858,4.004,KRT7
ENST00000564370.1,0.782,2.531,4.662,4.244,7.444,7.673,6.840,STUB1
ENST00000539730.1,0.615,0.233,0.000,0.000,0.000,0.000,0.000,ARL13B
ENST00000551295.2,0.326,0.058,0.080,0.000,0.040,0.107,0.138,CNTN1
ENST00000444138.1,2.449,0.533,0.010,0.521,0.000,2.977,0.000,RNASEL
ENST00000581368.1,0.978,0.068,0.000,0.000,0.303,0.247,0.000,LRRC37A3
ENST00000406644.3,5.335,1.988,1.723,0.482,1.980,1.064,0.499,TEF
ENST00000297222.6,0.009,0.175,0.528,0.540,1.131,1.644,1.062,KIAA1324L
ENST00000418543.3,4.339,0.543,0.528,1.244,0.222,0.054,0.000,WDR83
